Date,corr126,beta252,beta_cv,adf_p252,eg_p252,half_life252,resid_sigma252,zero_cross126,opportunities63,trail126_sharpe,trail126_return,trail126_trades,trail126_win_rate,gate_structural,gate_confirmed
2024-03-22,0.6986356980064266,-0.36107484773818477,0.8061138468412509,0.0012904934152967386,0.006469393041604115,6.178294396398818,0.046898256278752624,11,5,-2.687664089903546,-0.14086144090588026,6,0.0,False,False
2024-03-29,0.6835310817890888,-0.3523825010779136,0.5553239913436724,0.0023146680060963736,0.010841595174141424,6.230589902445978,0.04488824553848304,12,5,-2.71185363924234,-0.1405099938479326,6,0.0,False,False
2024-04-05,0.6836355924428594,-0.33959006857649016,0.4760378899867955,0.001908183876590215,0.00914920533041498,6.070265519362978,0.04432649129486179,12,4,-2.205142054233034,-0.11393245735244883,6,0.0,False,False
2024-04-12,0.7217507793200383,-0.33139398174017387,0.7876174595682917,0.0023293298570183554,0.010897652416329886,6.215086634369864,0.04422577363598799,13,5,-1.8462764311533904,-0.08469282421149382,5,0.0,False,False
2024-04-19,0.706102225790561,-0.31594221879109663,1.0189794229867093,0.0032461522984615697,0.014569941035463113,6.303516552549691,0.04364020373474017,16,6,-2.052344857466983,-0.09099092486637128,5,0.0,False,False
2024-04-26,0.7091593652595188,-0.3037398606980069,1.1337846329759498,0.01086311599142934,0.04154039300440133,6.093777824569826,0.043539278125154256,21,6,-1.3554613346549285,-0.06070164106363185,6,0.16666666666666666,False,False
2024-05-02,0.7151208069745298,-0.2969233485088272,1.0806230560618042,0.0010804840906833038,0.005524406080621578,5.810918513581814,0.043330999605749244,24,7,-1.6490904737929517,-0.07132055878239063,6,0.16666666666666666,False,False
2024-05-10,0.6768766910052909,-0.2795907958399221,1.498110215101452,0.0018459010836403321,0.008876473841644838,5.908999378454969,0.04238845526502151,20,7,-1.8327890813022283,-0.07620667511823842,6,0.16666666666666666,False,False
2024-05-17,0.6432141763458175,-0.25265566919480653,2.627749908751154,0.000787773335316239,0.00416826832432361,5.688369558748212,0.04180071990402123,17,6,-0.8423680520585408,-0.03446506375992464,6,0.16666666666666666,False,False
2024-05-24,0.648307838455319,-0.2521382449644937,4.366132694763618,0.0006492846200587657,0.0034912098564033153,5.471632888630252,0.040759439443614626,20,6,-1.0757622343773572,-0.04142675517233951,7,0.2857142857142857,False,False
